Date,Value,High,Low
08/04/2002,491,0,0
07/04/2002,489.58,0,0
04/04/2002,487.84,0,0
03/04/2002,486.71,0,0
02/04/2002,480.58,0,0
01/04/2002,483.46,0,0
31/03/2002,488.73,0,0
28/03/2002,506.77,0,0
27/03/2002,505.3,0,0
26/03/2002,500.14,0,0
25/03/2002,502.04,0,0
24/03/2002,503.97,0,0
21/03/2002,503.86,0,0
20/03/2002,501.03,0,0
19/03/2002,505.12,0,0
18/03/2002,506.84,0,0
17/03/2002,505.62,0,0
14/03/2002,502.05,0,0
13/03/2002,501.42,0,0
12/03/2002,506.15,0,0
11/03/2002,512.74,0,0
10/03/2002,509.92,0,0
07/03/2002,507.12,0,0
06/03/2002,502.58,0,0
05/03/2002,498.05,0,0
04/03/2002,490.1,0,0
03/03/2002,489.99,0,0
28/02/2002,490.93,0,0
27/02/2002,491.77,0,0
26/02/2002,496.92,0,0
25/02/2002,491.67,0,0
20/02/2002,491.52,0,0
19/02/2002,488.51,0,0
18/02/2002,483.24,0,0
17/02/2002,488.3,0,0
14/02/2002,495.4,0,0
13/02/2002,484.22,0,0
12/02/2002,480.52,0,0
11/02/2002,474.14,0,0
10/02/2002,479.36,0,0
07/02/2002,485.01,0,0
06/02/2002,465.84,0,0
05/02/2002,453.5,0,0
04/02/2002,449.89,0,0
03/02/2002,453.91,0,0
31/01/2002,448.02,0,0
30/01/2002,446.24,0,0
29/01/2002,448.94,0,0
28/01/2002,445.53,0,0
27/01/2002,458.07,0,0
24/01/2002,472.08,0,0
23/01/2002,480.61,0,0
22/01/2002,488.13,0,0
21/01/2002,481.85,0,0
20/01/2002,482.38,0,0
17/01/2002,488.44,0,0
16/01/2002,491.17,0,0
15/01/2002,488.97,0,0
14/01/2002,493.53,0,0
13/01/2002,500.64,0,0
10/01/2002,505.12,0,0
09/01/2002,504.32,0,0
08/01/2002,515.77,0,0
07/01/2002,510.65,0,0
06/01/2002,511.8,0,0
03/01/2002,502.5,0,0
02/01/2002,496.45,0,0
31/12/2001,490.05,0,0
30/12/2001,490.27,0,0
27/12/2001,489.99,0,0
26/12/2001,490.18,0,0
25/12/2001,484.03,0,0
24/12/2001,493.01,0,0
23/12/2001,501.16,0,0
20/12/2001,500.87,0,0
19/12/2001,499.22,0,0
13/12/2001,506.54,0,0
12/12/2001,506.13,0,0
11/12/2001,503.86,0,0
10/12/2001,499.46,0,0
09/12/2001,495.16,0,0
06/12/2001,492.77,0,0
05/12/2001,493.25,0,0
04/12/2001,495.2,0,0
03/12/2001,505.63,0,0
02/12/2001,512.63,0,0
29/11/2001,498.99,0,0
28/11/2001,487.28,0,0
27/11/2001,483.48,0,0
26/11/2001,486.54,0,0
25/11/2001,487.45,0,0
22/11/2001,493.21,0,0
21/11/2001,495.25,0,0
20/11/2001,505.56,0,0
19/11/2001,507.52,0,0
18/11/2001,509.48,0,0
15/11/2001,516.15,0,0
14/11/2001,524.11,0,0
13/11/2001,531.97,0,0
12/11/2001,537.44,0,0
11/11/2001,543.46,0,0
08/11/2001,548.41,0,0
07/11/2001,551.91,0,0
06/11/2001,557.41,0,0
05/11/2001,557.89,0,0
04/11/2001,553.14,0,0
01/11/2001,548.8,0,0
31/10/2001,552.41,0,0
30/10/2001,556.49,0,0
29/10/2001,553.4,0,0
28/10/2001,558.48,0,0
25/10/2001,575.93,0,0
24/10/2001,577.38,0,0
23/10/2001,580.39,0,0
22/10/2001,581.77,0,0
21/10/2001,579.02,0,0
18/10/2001,576.53,0,0
17/10/2001,571.25,0,0
16/10/2001,559.05,0,0
15/10/2001,562.41,0,0
14/10/2001,561.18,0,0
11/10/2001,551.98,0,0
10/10/2001,548.1,0,0
09/10/2001,547.42,0,0
08/10/2001,545.21,0,0
07/10/2001,549.06,0,0
04/10/2001,551.29,0,0
03/10/2001,551.99,0,0
02/10/2001,557.27,0,0
01/10/2001,570.47,0,0
30/09/2001,568.38,0,0
27/09/2001,564.22,0,0
26/09/2001,570.77,0,0
25/09/2001,580.86,0,0
24/09/2001,589.37,0,0
23/09/2001,594.28,0,0
20/09/2001,614.72,0,0
19/09/2001,625.19,0,0
18/09/2001,603.72,0,0
17/09/2001,609.87,0,0
16/09/2001,628.99,0,0
13/09/2001,635.67,0,0
12/09/2001,632.15,0,0
11/09/2001,659.76,0,0
10/09/2001,652.67,0,0
09/09/2001,646.98,0,0
06/09/2001,660.84,0,0
05/09/2001,671.36,0,0
04/09/2001,657.59,0,0
03/09/2001,649.93,0,0
02/09/2001,639.12,0,0
30/08/2001,620.58,0,0
29/08/2001,601.04,0,0
28/08/2001,599.34,0,0
27/08/2001,588.17,0,0
26/08/2001,584.4,0,0
23/08/2001,584.24,0,0
22/08/2001,578.37,0,0
21/08/2001,581.89,0,0
20/08/2001,592.5,0,0
19/08/2001,593.25,0,0
16/08/2001,578.18,0,0
15/08/2001,586.51,0,0
14/08/2001,608.67,0,0
13/08/2001,595.39,0,0
12/08/2001,578.85,0,0
09/08/2001,572.12,0,0
08/08/2001,564.31,0,0
07/08/2001,560.13,0,0
06/08/2001,550.17,0,0
05/08/2001,533.83,0,0
02/08/2001,538.21,0,0
01/08/2001,537.33,0,0
31/07/2001,545.49,0,0
30/07/2001,561.65,0,0
29/07/2001,563.33,0,0
26/07/2001,564.19,0,0
25/07/2001,574,0,0
24/07/2001,571.63,0,0
22/07/2001,563.76,0,0
19/07/2001,561.04,0,0
18/07/2001,566.15,0,0
17/07/2001,560.23,0,0
16/07/2001,581.67,0,0
15/07/2001,599.25,0,0
12/07/2001,610.25,0,0
11/07/2001,608.24,0,0
10/07/2001,614.69,0,0
09/07/2001,618.28,0,0
08/07/2001,618.02,0,0
05/07/2001,615.02,0,0
04/07/2001,624.99,0,0
03/07/2001,615.5,0,0
02/07/2001,605.44,0,0
28/06/2001,593.29,0,0
27/06/2001,592.31,0,0
26/06/2001,597.59,0,0
25/06/2001,601.56,0,0
24/06/2001,602.2,0,0
21/06/2001,608.45,0,0
20/06/2001,601.13,0,0
19/06/2001,604.23,0,0
18/06/2001,611.02,0,0
17/06/2001,611.78,0,0
14/06/2001,618.39,0,0
13/06/2001,616.3,0,0
12/06/2001,621.55,0,0
11/06/2001,614.9,0,0
10/06/2001,618,0,0
07/06/2001,619.04,0,0
06/06/2001,614.47,0,0
05/06/2001,618.25,0,0
03/06/2001,624.94,0,0
31/05/2001,642.24,0,0
30/05/2001,651.66,0,0
29/05/2001,659.64,0,0
28/05/2001,670.3,0,0
27/05/2001,666.05,0,0
24/05/2001,662.59,0,0
23/05/2001,653.84,0,0
22/05/2001,652.4,0,0
21/05/2001,649.57,0,0
20/05/2001,653.32,0,0
17/05/2001,654.21,0,0
16/05/2001,649.09,0,0
15/05/2001,648.81,0,0
14/05/2001,657.78,0,0
13/05/2001,662.51,0,0
10/05/2001,647.32,0,0
09/05/2001,644.12,0,0
08/05/2001,647.33,0,0
07/05/2001,642.71,0,0
06/05/2001,629.52,0,0
03/05/2001,629.62,0,0
02/05/2001,624.41,0,0
30/04/2001,625.22,0,0
29/04/2001,633,0,0
26/04/2001,636.86,0,0
24/04/2001,640.92,0,0
23/04/2001,642.05,0,0
22/04/2001,632.55,0,0
19/04/2001,628.39,0,0
18/04/2001,611.28,0,0
17/04/2001,625.78,0,0
12/04/2001,645.84,0,0
11/04/2001,642.96,0,0
10/04/2001,620.04,0,0
09/04/2001,625.96,0,0
08/04/2001,619.07,0,0
05/04/2001,606.61,0,0
04/04/2001,606.75,0,0
03/04/2001,598.11,0,0
02/04/2001,581.98,0,0
01/04/2001,582.04,0,0
29/03/2001,597.72,0,0
28/03/2001,609.29,0,0
27/03/2001,619.46,0,0
25/03/2001,623.29,0,0
22/03/2001,614.29,0,0
21/03/2001,624.28,0,0
20/03/2001,634.07,0,0
19/03/2001,617.7,0,0
18/03/2001,616.26,0,0
15/03/2001,635.42,0,0
14/03/2001,642.64,0,0
13/03/2001,647.78,0,0
12/03/2001,667.44,0,0
11/03/2001,669.6,0,0
08/03/2001,677.01,0,0
07/03/2001,679.83,0,0
01/03/2001,657.92,0,0
28/02/2001,655.55,0,0
27/02/2001,658.95,0,0
26/02/2001,638.2,0,0
25/02/2001,652.76,0,0
22/02/2001,678.68,0,0
21/02/2001,692.49,0,0
20/02/2001,703.11,0,0
19/02/2001,689.26,0,0
18/02/2001,691.95,0,0
15/02/2001,706.05,0,0
14/02/2001,712.27,0,0
13/02/2001,709.03,0,0
12/02/2001,719.56,0,0
11/02/2001,723.63,0,0
08/02/2001,736.91,0,0
07/02/2001,742.48,0,0
06/02/2001,736.75,0,0
05/02/2001,743.66,0,0
04/02/2001,752.41,0,0
01/02/2001,755.68,0,0
31/01/2001,747.24,0,0
30/01/2001,743.26,0,0
29/01/2001,765.95,0,0
28/01/2001,764.55,0,0
25/01/2001,739.03,0,0
24/01/2001,717.23,0,0
23/01/2001,706.31,0,0
22/01/2001,714.2,0,0
21/01/2001,702.82,0,0
18/01/2001,703.29,0,0
17/01/2001,706.45,0,0
16/01/2001,714.08,0,0
15/01/2001,725.42,0,0
14/01/2001,725.2,0,0
11/01/2001,723.74,0,0
10/01/2001,703.02,0,0
09/01/2001,704.32,0,0
08/01/2001,707.59,0,0
07/01/2001,705.03,0,0
04/01/2001,713.66,0,0
03/01/2001,706.79,0,0
02/01/2001,720.36,0,0
31/12/2000,715.74,0,0
26/12/2000,704.22,0,0
25/12/2000,703.82,0,0
24/12/2000,693.36,0,0
21/12/2000,699.4,0,0
20/12/2000,715.57,0,0
19/12/2000,691.25,0,0
18/12/2000,704.47,0,0
17/12/2000,708.12,0,0
14/12/2000,721.9,0,0
13/12/2000,728.74,0,0
12/12/2000,729.7,0,0
11/12/2000,720.37,0,0
10/12/2000,726.77,0,0
07/12/2000,722.81,0,0
06/12/2000,728.72,0,0
05/12/2000,715.25,0,0
04/12/2000,718.36,0,0
03/12/2000,703.38,0,0
30/11/2000,724.9,0,0
29/11/2000,720.76,0,0
28/11/2000,721.48,0,0
27/11/2000,742.37,0,0
26/11/2000,751.21,0,0
23/11/2000,730.68,0,0
22/11/2000,709.98,0,0
21/11/2000,732.21,0,0
20/11/2000,769.11,0,0
19/11/2000,777.01,0,0
16/11/2000,799.36,0,0
15/11/2000,775.62,0,0
14/11/2000,750.18,0,0
13/11/2000,767.83,0,0
12/11/2000,747.69,0,0
09/11/2000,716.53,0,0
08/11/2000,707.55,0,0
07/11/2000,706.64,0,0
06/11/2000,709.81,0,0
05/11/2000,703.62,0,0
02/11/2000,690.87,0,0
01/11/2000,688.76,0,0
31/10/2000,679.12,0,0
30/10/2000,662.12,0,0
29/10/2000,668.68,0,0
26/10/2000,678.15,0,0
25/10/2000,674.48,0,0
24/10/2000,656.03,0,0
23/10/2000,681.05,0,0
22/10/2000,678.14,0,0
19/10/2000,647.86,0,0
18/10/2000,645.65,0,0
17/10/2000,624.65,0,0
16/10/2000,603.41,0,0
15/10/2000,576.66,0,0
12/10/2000,568.92,0,0
11/10/2000,589.24,0,0
10/10/2000,612.11,0,0
09/10/2000,626.73,0,0
08/10/2000,629.63,0,0
04/10/2000,653.1,0,0
03/10/2000,667.43,0,0
02/10/2000,684.59,0,0
01/10/2000,671.1,0,0
28/09/2000,694.01,0,0
27/09/2000,713.25,0,0
26/09/2000,721.85,0,0
25/09/2000,730.59,0,0
24/09/2000,724.48,0,0
21/09/2000,727.67,0,0
20/09/2000,717.18,0,0
19/09/2000,726.55,0,0
18/09/2000,728.63,0,0
17/09/2000,744.49,0,0
14/09/2000,759.68,0,0
13/09/2000,769.58,0,0
12/09/2000,791.65,0,0
11/09/2000,801.75,0,0
10/09/2000,797.7,0,0
07/09/2000,807.14,0,0
06/09/2000,793.56,0,0
05/09/2000,787.15,0,0
04/09/2000,774.9,0,0
03/09/2000,766.94,0,0
31/08/2000,768.71,0,0
30/08/2000,754.56,0,0
29/08/2000,776.02,0,0
28/08/2000,786.12,0,0
27/08/2000,791.87,0,0
24/08/2000,787.08,0,0
23/08/2000,801.61,0,0
22/08/2000,786.17,0,0
21/08/2000,801.9,0,0
20/08/2000,818.19,0,0
17/08/2000,783.54,0,0
16/08/2000,769.8,0,0
15/08/2000,740.83,0,0
14/08/2000,742.27,0,0
13/08/2000,726.92,0,0
10/08/2000,706.81,0,0
09/08/2000,701.46,0,0
08/08/2000,685.35,0,0
07/08/2000,713.49,0,0
06/08/2000,736.52,0,0
03/08/2000,740.46,0,0
02/08/2000,752.28,0,0
01/08/2000,778.54,0,0
31/07/2000,785.78,0,0
30/07/2000,754.94,0,0
27/07/2000,772.1,0,0
26/07/2000,805.27,0,0
25/07/2000,823.64,0,0
24/07/2000,814.16,0,0
20/07/2000,825.54,0,0
19/07/2000,842.53,0,0
18/07/2000,861.27,0,0
17/07/2000,867.35,0,0
16/07/2000,871.05,0,0
13/07/2000,878.33,0,0
12/07/2000,873.92,0,0
11/07/2000,900.24,0,0
10/07/2000,903.56,0,0
09/07/2000,909.54,0,0
06/07/2000,895.01,0,0
05/07/2000,887.12,0,0
04/07/2000,858.63,0,0
03/07/2000,887.2,0,0
02/07/2000,890.55,0,0
29/06/2000,863.6,0,0
28/06/2000,863.64,0,0
27/06/2000,833.84,0,0
26/06/2000,824.93,0,0
25/06/2000,844.49,0,0
22/06/2000,879.73,0,0
21/06/2000,895.22,0,0
20/06/2000,880.39,0,0
19/06/2000,903.82,0,0
18/06/2000,919.41,0,0
14/06/2000,945.31,0,0
13/06/2000,951.76,0,0
12/06/2000,923.43,0,0
11/06/2000,935.37,0,0
08/06/2000,958.08,0,0
07/06/2000,951.32,0,0
06/06/2000,959.25,0,0
05/06/2000,971.41,0,0
04/06/2000,970.07,0,0
01/06/2000,993.26,0,0
31/05/2000,990.8,0,0
30/05/2000,981.9,0,0
29/05/2000,1001.97,0,0
28/05/2000,984.1,0,0
25/05/2000,961.24,0,0
24/05/2000,975.66,0,0
23/05/2000,1003,0,0
22/05/2000,996.04,0,0
21/05/2000,1008.03,0,0
18/05/2000,1029.59,0,0
17/05/2000,1067.21,0,0
16/05/2000,1052.54,0,0
15/05/2000,1033.19,0,0
14/05/2000,1026.43,0,0
11/05/2000,1010.36,0,0
10/05/2000,1016.32,0,0
09/05/2000,1013.59,0,0
08/05/2000,998.06,0,0
07/05/2000,979.61,0,0
04/05/2000,991.6,0,0
03/05/2000,965.75,0,0
02/05/2000,990.74,0,0
27/04/2000,998.17,0,0
26/04/2000,968.72,0,0
24/04/2000,930,0,0
23/04/2000,931.59,0,0
20/04/2000,959.96,0,0
19/04/2000,990.51,0,0
18/04/2000,1011.36,0,0
17/04/2000,1015.44,0,0
16/04/2000,1050.97,0,0
13/04/2000,1088.22,0,0
12/04/2000,1098.07,0,0
11/04/2000,1069.11,0,0
10/04/2000,1072.28,0,0
09/04/2000,1103.58,0,0
05/04/2000,1123.54,0,0
04/04/2000,1131.54,0,0
03/04/2000,1140.48,0,0
02/04/2000,1130.26,0,0
30/03/2000,1135.21,0,0
29/03/2000,1143.28,0,0
28/03/2000,1151.26,0,0
27/03/2000,1132.15,0,0
26/03/2000,1122.99,0,0
23/03/2000,1109.27,0,0
22/03/2000,1109.55,0,0
21/03/2000,1120.46,0,0
20/03/2000,1109.89,0,0
19/03/2000,1117.02,0,0
14/03/2000,1126.56,0,0
13/03/2000,1131.06,0,0
12/03/2000,1106.52,0,0
09/03/2000,1150.03,0,0
08/03/2000,1145.23,0,0
07/03/2000,1124.17,0,0
06/03/2000,1089.75,0,0
05/03/2000,1087.61,0,0
02/03/2000,1114.31,0,0
01/03/2000,1128.88,0,0
29/02/2000,1130.97,0,0
28/02/2000,1151.75,0,0
27/02/2000,1136.07,0,0
24/02/2000,1097.74,0,0
23/02/2000,1138.65,0,0
22/02/2000,1156.26,0,0
21/02/2000,1187.29,0,0
20/02/2000,1192.3,0,0
17/02/2000,1212.45,0,0
16/02/2000,1244.79,0,0
15/02/2000,1256.94,0,0
14/02/2000,1279.58,0,0
13/02/2000,1273.56,0,0
10/02/2000,1244.18,0,0
09/02/2000,1219.14,0,0
08/02/2000,1191.08,0,0
07/02/2000,1195.16,0,0
06/02/2000,1220.08,0,0
03/02/2000,1210.24,0,0
02/02/2000,1219.6,0,0
01/02/2000,1251.1,0,0
31/01/2000,1261.47,0,0
30/01/2000,1215.58,0,0
27/01/2000,1228.02,0,0
26/01/2000,1257.47,0,0
25/01/2000,1269.13,0,0
24/01/2000,1258.06,0,0
23/01/2000,1263.38,0,0
20/01/2000,1283.06,0,0
19/01/2000,1291.53,0,0
18/01/2000,1255.16,0,0
17/01/2000,1244.99,0,0
16/01/2000,1225.54,0,0
13/01/2000,1214.45,0,0
12/01/2000,1237.99,0,0
11/01/2000,1243.75,0,0
06/01/2000,1199.84,0,0
05/01/2000,1195.91,0,0
04/01/2000,1236.88,0,0
03/01/2000,1211.81,0,0
02/01/2000,1185.99,0,0
30/12/1999,1139.82,0,0
29/12/1999,1122.41,0,0
28/12/1999,1106.75,0,0
27/12/1999,1091.89,0,0
26/12/1999,1056.49,0,0
23/12/1999,1040.65,0,0
22/12/1999,1045.83,0,0
21/12/1999,1006.86,0,0
20/12/1999,998.18,0,0
19/12/1999,1029.15,0,0
16/12/1999,1054.54,0,0
15/12/1999,1070.5,0,0
14/12/1999,1084.24,0,0
13/12/1999,1134.17,0,0
12/12/1999,1185.41,0,0
09/12/1999,1148.44,0,0
08/12/1999,1103.2,0,0
07/12/1999,1059,0,0
06/12/1999,1015.4,0,0
05/12/1999,998.24,0,0
02/12/1999,988.21,0,0
01/12/1999,982.47,0,0
30/11/1999,981.04,0,0
29/11/1999,981.81,0,0
28/11/1999,963.6,0,0
25/11/1999,950.48,0,0
24/11/1999,947.9,0,0
23/11/1999,939.28,0,0
22/11/1999,930.62,0,0
21/11/1999,916.99,0,0
18/11/1999,921.76,0,0
17/11/1999,926.57,0,0
16/11/1999,923.93,0,0
15/11/1999,933.03,0,0
14/11/1999,920.62,0,0
11/11/1999,919.23,0,0
10/11/1999,916.96,0,0
09/11/1999,910.44,0,0
08/11/1999,908.01,0,0
07/11/1999,898.95,0,0
04/11/1999,897.09,0,0
03/11/1999,899.97,0,0
02/11/1999,898.97,0,0
01/11/1999,892.01,0,0
31/10/1999,894.68,0,0
28/10/1999,890.35,0,0
27/10/1999,879.39,0,0
26/10/1999,891.69,0,0
25/10/1999,869.99,0,0
24/10/1999,861.48,0,0
21/10/1999,873.27,0,0
20/10/1999,889.03,0,0
19/10/1999,895.62,0,0
18/10/1999,919.72,0,0
17/10/1999,931.64,0,0
14/10/1999,921.1,0,0
13/10/1999,903.95,0,0
12/10/1999,937.7,0,0
11/10/1999,921.3,0,0
10/10/1999,885.44,0,0
07/10/1999,860.38,0,0
05/10/1999,843.43,0,0
04/10/1999,841.26,0,0
03/10/1999,827.34,0,0
30/09/1999,811.85,0,0
29/09/1999,806.02,0,0
28/09/1999,809.93,0,0
27/09/1999,807.8,0,0
26/09/1999,804.31,0,0
23/09/1999,808.87,0,0
22/09/1999,801.65,0,0
21/09/1999,796.76,0,0
20/09/1999,787.06,0,0
19/09/1999,778.28,0,0
16/09/1999,782.01,0,0
15/09/1999,786.43,0,0
14/09/1999,787.03,0,0
13/09/1999,808.27,0,0
12/09/1999,792.53,0,0
09/09/1999,763.32,0,0
08/09/1999,757.99,0,0
07/09/1999,758.81,0,0
06/09/1999,760.35,0,0
05/09/1999,761.43,0,0
02/09/1999,767.45,0,0
01/09/1999,771.92,0,0
31/08/1999,775.59,0,0
30/08/1999,774.23,0,0
29/08/1999,772.18,0,0
26/08/1999,775.56,0,0
25/08/1999,768.87,0,0
24/08/1999,764.45,0,0
23/08/1999,780.22,0,0
22/08/1999,785.13,0,0
19/08/1999,791.18,0,0
18/08/1999,780.04,0,0
17/08/1999,759.82,0,0
16/08/1999,761.94,0,0
15/08/1999,775.16,0,0
12/08/1999,779.01,0,0
11/08/1999,782.99,0,0
10/08/1999,785.26,0,0
09/08/1999,789.42,0,0
08/08/1999,793.1,0,0
05/08/1999,802.54,0,0
04/08/1999,808.68,0,0
03/08/1999,806.23,0,0
02/08/1999,813.1,0,0
01/08/1999,820.98,0,0
29/07/1999,818,0,0
28/07/1999,816.81,0,0
27/07/1999,820.63,0,0
26/07/1999,814.32,0,0
25/07/1999,823.92,0,0
22/07/1999,826.41,0,0
21/07/1999,817.92,0,0
20/07/1999,830.76,0,0
19/07/1999,846.07,0,0
18/07/1999,852.08,0,0
15/07/1999,853.15,0,0
14/07/1999,864.4,0,0
13/07/1999,860.38,0,0
12/07/1999,857.17,0,0
11/07/1999,840.31,0,0
08/07/1999,833.48,0,0
07/07/1999,827.9,0,0
06/07/1999,825.51,0,0
05/07/1999,837.56,0,0
04/07/1999,844.14,0,0
30/06/1999,835.11,0,0
29/06/1999,822.16,0,0
28/06/1999,835.53,0,0
27/06/1999,851.51,0,0
24/06/1999,862.29,0,0
23/06/1999,851.79,0,0
22/06/1999,846.13,0,0
21/06/1999,845.62,0,0
20/06/1999,835.99,0,0
17/06/1999,827.64,0,0
16/06/1999,836.48,0,0
15/06/1999,847.11,0,0
14/06/1999,841.66,0,0
13/06/1999,831.87,0,0
10/06/1999,837.8,0,0
09/06/1999,850.24,0,0
08/06/1999,825.81,0,0
07/06/1999,799.43,0,0
06/06/1999,799.75,0,0
03/06/1999,797.6,0,0
02/06/1999,797.42,0,0
01/06/1999,805.81,0,0
31/05/1999,804.82,0,0
30/05/1999,800.34,0,0
27/05/1999,807.25,0,0
26/05/1999,821.21,0,0
25/05/1999,828.63,0,0
24/05/1999,828.43,0,0
23/05/1999,825.68,0,0
20/05/1999,853.82,0,0
19/05/1999,853.49,0,0
18/05/1999,855.64,0,0
17/05/1999,857.94,0,0
16/05/1999,858.18,0,0
13/05/1999,858.12,0,0
12/05/1999,856.89,0,0
11/05/1999,847.79,0,0
10/05/1999,856.14,0,0
09/05/1999,862.62,0,0
06/05/1999,869.87,0,0
05/05/1999,853.65,0,0
04/05/1999,859.77,0,0
03/05/1999,864.47,0,0
02/05/1999,864.2,0,0
29/04/1999,863.87,0,0
28/04/1999,873.1,0,0
27/04/1999,848.05,0,0
26/04/1999,853.25,0,0
22/04/1999,855.25,0,0
21/04/1999,839.81,0,0
20/04/1999,831.31,0,0
19/04/1999,832.5,0,0
18/04/1999,835.77,0,0
15/04/1999,848.15,0,0
14/04/1999,846.66,0,0
13/04/1999,851.34,0,0
08/04/1999,847.63,0,0
07/04/1999,846.83,0,0
06/04/1999,846.12,0,0
05/04/1999,849.66,0,0
04/04/1999,850.18,0,0
01/04/1999,853.53,0,0
31/03/1999,854.67,0,0
25/03/1999,848.03,0,0
24/03/1999,828.23,0,0
23/03/1999,828.27,0,0
22/03/1999,827.67,0,0
21/03/1999,836,0,0
18/03/1999,839.06,0,0
17/03/1999,835.34,0,0
16/03/1999,842.58,0,0
15/03/1999,848.66,0,0
14/03/1999,851.44,0,0
11/03/1999,854.53,0,0
10/03/1999,860.6,0,0
09/03/1999,863.98,0,0
08/03/1999,864.14,0,0
07/03/1999,843.48,0,0
04/03/1999,848.38,0,0
03/03/1999,863.33,0,0
02/03/1999,870.61,0,0
01/03/1999,870.77,0,0
28/02/1999,864.61,0,0
25/02/1999,869.78,0,0
24/02/1999,872.64,0,0
23/02/1999,873.66,0,0
22/02/1999,885.37,0,0
21/02/1999,882.6,0,0
18/02/1999,887.41,0,0
17/02/1999,834.13,0,0
16/02/1999,841.25,0,0
15/02/1999,843.62,0,0
14/02/1999,828.09,0,0
11/02/1999,815.15,0,0
10/02/1999,808.39,0,0
09/02/1999,817.76,0,0
08/02/1999,835.6,0,0
07/02/1999,827.12,0,0
04/02/1999,843.62,0,0
03/02/1999,861,0,0
02/02/1999,867.95,0,0
01/02/1999,906.06,0,0
31/01/1999,891.32,0,0
28/01/1999,853.9,0,0
27/01/1999,828.4,0,0
26/01/1999,806.32,0,0
25/01/1999,809.65,0,0
24/01/1999,791.79,0,0
21/01/1999,767.05,0,0
17/01/1999,752.55,0,0
14/01/1999,742.28,0,0
13/01/1999,750.32,0,0
12/01/1999,731.5,0,0
11/01/1999,711.72,0,0
10/01/1999,713.66,0,0
07/01/1999,734.75,0,0
06/01/1999,731.53,0,0
05/01/1999,699.38,0,0
04/01/1999,676.15,0,0
03/01/1999,662.75,0,0
31/12/1998,660.1,0,0
30/12/1998,657.92,0,0
29/12/1998,657.19,0,0
28/12/1998,655.84,0,0
27/12/1998,652.58,0,0
24/12/1998,655.64,0,0
23/12/1998,658.45,0,0
22/12/1998,660.47,0,0
21/12/1998,662.36,0,0
20/12/1998,659.71,0,0
17/12/1998,656.98,0,0
16/12/1998,651.26,0,0
15/12/1998,642.76,0,0
14/12/1998,641.32,0,0
13/12/1998,640.69,0,0
10/12/1998,642.03,0,0
09/12/1998,642.57,0,0
08/12/1998,644.42,0,0
07/12/1998,648.57,0,0
06/12/1998,653.6,0,0
03/12/1998,655.95,0,0
02/12/1998,656.19,0,0
01/12/1998,658.55,0,0
30/11/1998,658.51,0,0
29/11/1998,659.06,0,0
26/11/1998,660.49,0,0
25/11/1998,661.11,0,0
24/11/1998,664.7,0,0
23/11/1998,665.3,0,0
22/11/1998,668.37,0,0
19/11/1998,672.36,0,0
18/11/1998,675.25,0,0
17/11/1998,675.84,0,0
16/11/1998,673.61,0,0
15/11/1998,675.48,0,0
12/11/1998,679.04,0,0
11/11/1998,684.9,0,0
10/11/1998,688.79,0,0
09/11/1998,686.99,0,0
08/11/1998,683.06,0,0
05/11/1998,679.92,0,0
04/11/1998,684.12,0,0
03/11/1998,683.27,0,0
02/11/1998,675.06,0,0
01/11/1998,672.71,0,0
29/10/1998,682.25,0,0
28/10/1998,686.21,0,0
27/10/1998,695.14,0,0
26/10/1998,703.2,0,0
25/10/1998,707.13,0,0
22/10/1998,709.19,0,0
21/10/1998,708.27,0,0
20/10/1998,715.01,0,0
19/10/1998,716.94,0,0
18/10/1998,712.59,0,0
15/10/1998,712.53,0,0
14/10/1998,719.78,0,0
13/10/1998,724.08,0,0
12/10/1998,724.97,0,0
11/10/1998,722.51,0,0
08/10/1998,725.43,0,0
07/10/1998,730.53,0,0
05/10/1998,735.85,0,0
04/10/1998,737.33,0,0
01/10/1998,822.86,0,0
30/09/1998,823.97,0,0
29/09/1998,827.59,0,0
28/09/1998,829.95,0,0
27/09/1998,827.67,0,0
24/09/1998,829.21,0,0
23/09/1998,824.45,0,0
22/09/1998,819.01,0,0
21/09/1998,819.13,0,0
20/09/1998,820.18,0,0
17/09/1998,819.19,0,0
16/09/1998,737.51,0,0
15/09/1998,730.22,0,0
14/09/1998,730.17,0,0
13/09/1998,727.11,0,0
10/09/1998,729.18,0,0
09/09/1998,734.73,0,0
08/09/1998,745.8,0,0
07/09/1998,742.2,0,0
06/09/1998,730.85,0,0
03/09/1998,721.73,0,0
02/09/1998,703.79,0,0
01/09/1998,702.63,0,0
31/08/1998,682.07,0,0
30/08/1998,667.91,0,0
27/08/1998,671.43,0,0
26/08/1998,674.41,0,0
25/08/1998,690.47,0,0
24/08/1998,691,0,0
23/08/1998,697.35,0,0
20/08/1998,706.33,0,0
19/08/1998,703.96,0,0
18/08/1998,709.13,0,0
17/08/1998,725.66,0,0
16/08/1998,734.02,0,0
13/08/1998,740.12,0,0
12/08/1998,752.49,0,0
11/08/1998,755.77,0,0
10/08/1998,765.23,0,0
09/08/1998,767.31,0,0
06/08/1998,761.56,0,0
05/08/1998,772.72,0,0
04/08/1998,778.03,0,0
03/08/1998,783.41,0,0
02/08/1998,785.57,0,0
30/07/1998,790.97,0,0
29/07/1998,794.84,0,0
28/07/1998,795.55,0,0
27/07/1998,790.39,0,0
26/07/1998,803.72,0,0
22/07/1998,781.3,0,0
21/07/1998,759.15,0,0
20/07/1998,747.65,0,0
